id,name,id_opp,name_opp,event_id,event_name,elo,elo_opp,height_diff,reach_diff,ss_min_diff,str_acc_diff,str_a_min_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,wins_diff,losses_diff,momentum_diff,wl_diff_diff,outcome
ca2efc9d7d523c43,Shawn Jordan,369e1ce458ef50a6,Ruslan Magomedov,119ebea97e914dcf,UFC 192: Cormier vs Gustafsson,800.9820606,781.2636932,-3,-3,-1.15,3,1.83,-19,1.64,-62,-12,0.1,4,5,-4,-1,L
c0ab242c40decc55,Ryan Bader,ee779c43a8926d52,Rashad Evans,119ebea97e914dcf,UFC 192: Cormier vs Gustafsson,863.8131551,905.4807894,2,-1,0.68,6,-1.03,8,0.39,0,7,0.4,-2,-3,7,1,W
ee779c43a8926d52,Rashad Evans,c0ab242c40decc55,Ryan Bader,119ebea97e914dcf,UFC 192: Cormier vs Gustafsson,905.4807894,863.8131551,-2,1,-0.68,-6,1.03,-8,-0.39,0,-7,-0.4,2,3,-7,-1,L
d967f0128c323de6,Daniel Cormier,3c6976f8182d9527,Alexander Gustafsson,119ebea97e914dcf,UFC 192: Cormier vs Gustafsson,824.5371136,830.8147258,-6,-7,-0.34,9,-0.94,6,0.28,5,-7,0,9,-3,2,12,W
3c6976f8182d9527,Alexander Gustafsson,d967f0128c323de6,Daniel Cormier,119ebea97e914dcf,UFC 192: Cormier vs Gustafsson,830.8147258,824.5371136,6,7,0.34,-9,0.94,-6,-0.28,-5,7,0,-9,3,-2,-12,L
f215cfbd4ba3c270,Garreth McLellan,132505067f08c54d,Bubba Bush,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,734,733.2636932,1,-1,2.93,-1,-4.07,20,-1.67,-28,-26,0.9,1,3,-2,-2,W
132505067f08c54d,Bubba Bush,f215cfbd4ba3c270,Garreth McLellan,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,733.2636932,734,-1,1,-2.93,1,4.07,-20,1.67,28,26,-0.9,-1,-3,2,2,L
92a9aa9c93192871,Darren Elkins,1dafccb62a0f98ec,Rob Whiteford,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,798.8305406,766.4726655,1,2,1.03,-9,0.84,-9,0.78,5,12,1.3,12,3,0,9,W
1dafccb62a0f98ec,Rob Whiteford,92a9aa9c93192871,Darren Elkins,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,766.4726655,798.8305406,-1,-2,-1.03,9,-0.84,9,-0.78,-5,-12,-1.3,-12,-3,0,-9,L
1588b787bda7b540,Tom Breese,99c7610aa74995d3,Cathal Pendred,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,765.2636932,791.7980829,2,-2,1.36,5,-0.44,10,-2.46,-23,-11,-0.1,0,-1,3,1,W
99c7610aa74995d3,Cathal Pendred,1588b787bda7b540,Tom Breese,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,791.7980829,765.2636932,-2,2,-1.36,-5,0.44,-10,2.46,23,11,0.1,0,1,-3,-1,L
4e06913c91da5200,Krzysztof Jotko,06827d70c53ff0d9,Scott Askham,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,764.5479963,750.6801759,-2,2,-0.17,-2,-1.63,7,0.68,19,22,-0.6,4,0,-1,4,W
06827d70c53ff0d9,Scott Askham,4e06913c91da5200,Krzysztof Jotko,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,750.6801759,764.5479963,2,-2,0.17,2,1.63,-7,-0.68,-19,-22,0.6,-4,0,1,-4,L
e50cd77732d39967,Aisling Daly,67a992d4cff22466,Ericka Almeida,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,748.5304985,734.0339081,-4,-4,1.85,13,-1.93,12,1.65,8,-4,0.9,2,-1,3,3,W
67a992d4cff22466,Ericka Almeida,e50cd77732d39967,Aisling Daly,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,734.0339081,748.5304985,4,4,-1.85,-13,1.93,-12,-1.65,-8,4,-0.9,-2,1,-3,-3,L
31a13532e724ca2b,Stevie Ray,c575ab451e3c5b1d,Mickael Lebout,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,779.9782396,751.5018403,-1,-3,0.91,11,-0.43,1,0.73,55,-5,0.7,5,1,2,4,W
c575ab451e3c5b1d,Mickael Lebout,31a13532e724ca2b,Stevie Ray,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,751.5018403,779.9782396,1,3,-0.91,-11,0.43,-1,-0.73,-55,5,-0.7,-5,-1,-2,-4,L
49a74b9fb2e45fdf,Neil Seery,0d0351c20169a499,Jon Delos Reyes,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,752.3378689,736.6508265,-2,-3,0.57,3,-0.35,7,-2.42,-56,-2,-0.3,2,1,-1,1,W
0d0351c20169a499,Jon Delos Reyes,49a74b9fb2e45fdf,Neil Seery,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,736.6508265,752.3378689,2,3,-0.57,-3,0.35,-7,2.42,56,2,0.3,-2,-1,1,-1,L
9d19d9e4aa2662e8,Nicolas Dalby,9ce6d5a03af801b7,Darren Till,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,766,765.2314864,-1,0,0.88,-7,0.35,-6,1.5,17,-17,0,-4,1,-1,-5,W
9ce6d5a03af801b7,Darren Till,9d19d9e4aa2662e8,Nicolas Dalby,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,765.2314864,766,1,0,-0.88,7,-0.35,6,-1.5,-17,17,0,4,-1,1,5,L
14ff46596ad80609,Norman Parke,e25bcbcdaf6537a1,Reza Madadi,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,763.6217995,764.908809,0,-2,0.55,-11,-0.43,-2,-1.19,-7,-12,-0.5,2,-1,1,3,W
e25bcbcdaf6537a1,Reza Madadi,14ff46596ad80609,Norman Parke,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,764.908809,763.6217995,0,2,-0.55,11,0.43,2,1.19,7,12,0.5,-2,1,-1,-3,L
d2bc285ead803db0,Louis Smolka,6e7c758f5cdec01a,Paddy Holohan,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,783.7649836,779.2088566,-1,-1,1.79,-1,0.53,5,-1.13,-13,-40,0.9,3,3,2,0,W
6e7c758f5cdec01a,Paddy Holohan,d2bc285ead803db0,Louis Smolka,f3155a94ca420126,UFC Fight Night: Holohan vs Smolka,779.2088566,783.7649836,1,1,-1.79,1,-0.53,-5,1.13,13,40,-0.9,-3,-3,-2,0,L
1a31ef98efce7a79,Matheus Nicolau,6c011be66326ad97,Bruno Korea,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,750,750,0,1,1.82,17,-0.99,30,1.9,66,75,1.6,3,0,0,3,W
6c011be66326ad97,Bruno Korea,1a31ef98efce7a79,Matheus Nicolau,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,750,750,0,-1,-1.82,-17,0.99,-30,-1.9,-66,-75,-1.6,-3,0,0,-3,L
9c907996820d2d69,Jimmie Rivera,6bd02119599741a4,Pedro Munhoz,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,766.4229624,768.6304653,-2,4,-0.35,1,-1.99,5,-0.18,6,29,-1.3,-1,-2,-1,1,W
6bd02119599741a4,Pedro Munhoz,9c907996820d2d69,Jimmie Rivera,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,768.6304653,766.4229624,2,-4,0.35,-1,1.99,-5,0.18,-6,-29,1.3,1,2,1,-1,L
d221ee27afc7a60e,Viscardi Andrade,7a39bbac8cc0fa70,Gasan Umalatov,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,749.2832396,734.6663123,0,4,1.03,3,-1.33,4,1.18,33,-24,0.3,2,-2,4,4,W
7a39bbac8cc0fa70,Gasan Umalatov,d221ee27afc7a60e,Viscardi Andrade,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,734.6663123,749.2832396,0,-4,-1.03,-3,1.33,-4,-1.18,-33,24,-0.3,-2,2,-4,-4,L
4bd6b4800070b069,Chas Skelly,6c7020b859c7a3ce,Kevin Souza,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,782.0146124,798.6303098,-1,-2,-2.53,-4,0.58,-11,1.83,34,-15,2.3,3,3,-1,0,W
6c7020b859c7a3ce,Kevin Souza,4bd6b4800070b069,Chas Skelly,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,798.6303098,782.0146124,1,2,2.53,4,-0.58,11,-1.83,-34,15,-2.3,-3,-3,1,0,L
8a59d346dc976a10,Thiago Tavares,c47df9303d318c67,Clay Guida,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,800.0508949,804.6282172,0,-2,-0.33,8,-0.08,-3,0.4,5,-7,0.8,-6,-6,0,0,W
c47df9303d318c67,Clay Guida,8a59d346dc976a10,Thiago Tavares,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,804.6282172,800.0508949,0,2,0.33,-8,0.08,3,-0.4,-5,7,-0.8,6,6,0,0,L
1f4b04a926ef1287,Johnny Case,7cdd3e5d3aa9cb39,Yan Cabral,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,795.8628761,762.88671,-1,-1,1.93,-9,0.68,-1,-1.19,10,35,-1.2,1,-1,0,2,W
7cdd3e5d3aa9cb39,Yan Cabral,1f4b04a926ef1287,Johnny Case,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,762.88671,795.8628761,1,1,-1.93,9,-0.68,1,1.19,-10,-35,1.2,-1,1,0,-2,L
e14b5aa06eea9653,Abel Trujillo,75e5fec9f72910ef,Gleison Tibau,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,754.4342707,833.5952622,-2,-1,0.7,10,-0.2,-4,-1.9,-8,-52,-0.4,-10,-8,2,-2,W
75e5fec9f72910ef,Gleison Tibau,e14b5aa06eea9653,Abel Trujillo,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,833.5952622,754.4342707,2,1,-0.7,-10,0.2,4,1.9,8,52,0.4,10,8,-2,2,L
5e4eec08896c9423,Corey Anderson,1fb80f46d3c105d9,Fabio Maldonado,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,779.2952793,755.2882531,2,4,-0.74,-11,-2.11,6,5.04,-5,14,-0.6,3,-2,3,5,W
1fb80f46d3c105d9,Fabio Maldonado,5e4eec08896c9423,Corey Anderson,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,755.2882531,779.2952793,-2,-4,0.74,11,2.11,-6,-5.04,5,-14,0.6,-3,2,-3,-5,L
7ea1f74cef32f906,Rashid Magomedov,23024fdfc966410a,Gilbert Burns,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,799.3167966,795.8278203,-1,-1,1.65,10,-0.52,-3,-1.56,21,51,-0.7,-1,-2,0,1,W
23024fdfc966410a,Gilbert Burns,7ea1f74cef32f906,Rashid Magomedov,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,795.8278203,799.3167966,1,1,-1.65,-10,0.52,3,1.56,-21,-51,0.7,1,2,0,-1,L
57b10fca4f9c9a7a,Alex Oliveira,a3be148af5c7b088,Piotr Hallmann,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,769.6975546,738.2278394,2,5,-0.97,8,-1.09,-12,0.9,-6,-13,0.5,7,-1,4,8,W
a3be148af5c7b088,Piotr Hallmann,57b10fca4f9c9a7a,Alex Oliveira,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,738.2278394,769.6975546,-2,-5,0.97,-8,1.09,12,-0.9,6,13,-0.5,-7,1,-4,-8,L
2b074403b7c6cdb4,Thomas Almeida,c5a126ace82a6025,Anthony Birchak,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,795.7649614,749.4352076,-1,1,1.68,10,2.39,-2,-0.68,-16,-8,0,3,1,-3,2,W
c5a126ace82a6025,Anthony Birchak,2b074403b7c6cdb4,Thomas Almeida,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,749.4352076,795.7649614,1,-1,-1.68,-10,-2.39,2,0.68,16,8,0,-3,-1,3,-2,L
7ff97850e8c32bda,Glover Teixeira,e51e5cb722bd47a8,Patrick Cummins,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,822.3534761,783.8141304,0,0,-0.71,-7,0.21,1,-2.35,6,32,0.7,6,0,3,6,W
e51e5cb722bd47a8,Patrick Cummins,7ff97850e8c32bda,Glover Teixeira,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,783.8141304,822.3534761,0,0,0.71,7,-0.21,-1,2.35,-6,-32,-0.7,-6,0,-3,-6,L
0ee783aa00e468f0,Vitor Belfort,1ccf4e7caff270df,Dan Henderson,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,828.9612258,781.2263015,1,0,-0.85,-1,0.13,-1,-0.5,8,-4,0.3,-3,-1,0,-2,W
1ccf4e7caff270df,Dan Henderson,0ee783aa00e468f0,Vitor Belfort,5345f86680378fc1,UFC Fight Night: Belfort vs Henderson,781.2263015,828.9612258,-1,0,0.85,1,-0.13,1,0.5,-8,4,-0.3,3,1,0,2,L
840d2c82ea68b9aa,Ben Nguyen,20999e27ddd94bda,Ryan Benoit,8d04923f2db59b7f,UFC 193: Rousey vs Holm,765.319863,752.1138294,0,-3,1.44,5,0.1,-5,0.09,13,4,1.1,1,-1,-2,2,W
20999e27ddd94bda,Ryan Benoit,840d2c82ea68b9aa,Ben Nguyen,8d04923f2db59b7f,UFC 193: Rousey vs Holm,752.1138294,765.319863,0,3,-1.44,-5,-0.1,5,-0.09,-13,-4,-1.1,-1,1,2,-2,L
c06a9b48d4132c8e,James Moontasri,8c822811eedc11ad,Anton Zafir,8d04923f2db59b7f,UFC 193: Rousey vs Holm,736.2086893,750,-1,-1,-0.6,-16,1.55,-12,-6.11,-60,79,0.2,2,2,0,0,W
8c822811eedc11ad,Anton Zafir,c06a9b48d4132c8e,James Moontasri,8d04923f2db59b7f,UFC 193: Rousey vs Holm,750,736.2086893,1,1,0.6,16,-1.55,12,6.11,60,-79,-0.2,-2,-2,0,0,L
303a05a7aa3ff761,Richard Walsh,185fb0200a4605e6,Steve Kennedy,8d04923f2db59b7f,UFC 193: Rousey vs Holm,734.6798337,732.7299869,1,2,1.56,11,-2.8,13,-0.96,7,66,0.2,2,2,0,0,W
185fb0200a4605e6,Steve Kennedy,303a05a7aa3ff761,Richard Walsh,8d04923f2db59b7f,UFC 193: Rousey vs Holm,732.7299869,734.6798337,-1,-2,-1.56,-11,2.8,-13,0.96,-7,-66,-0.2,-2,-2,0,0,L
bdcbb976816fd256,Daniel Kelly,6e92eb1242b46636,Steve Montgomery,8d04923f2db59b7f,UFC 193: Rousey vs Holm,765.4229907,734,-4,-5,-1.23,-1,0.52,14,1.86,34,14,0.3,6,2,-1,4,W
6e92eb1242b46636,Steve Montgomery,bdcbb976816fd256,Daniel Kelly,8d04923f2db59b7f,UFC 193: Rousey vs Holm,734,765.4229907,4,5,1.23,1,-0.52,-14,-1.86,-34,-14,-0.3,-6,-2,1,-4,L
8a9c6c4301f6d088,Danny Martinez,54578e5927adea53,Richie Vaculik,8d04923f2db59b7f,UFC 193: Rousey vs Holm,703.631223,734.784563,0,-2,-0.96,-18,-0.32,6,0,0,5,-1,0,1,3,-1,W
54578e5927adea53,Richie Vaculik,8a9c6c4301f6d088,Danny Martinez,8d04923f2db59b7f,UFC 193: Rousey vs Holm,734.784563,703.631223,0,2,0.96,18,0.32,-6,0,0,-5,1,0,-1,-3,1,L
fcd448a2fe1a23cc,Gian Villante,4b4753d19489297f,Anthony Perosh,8d04923f2db59b7f,UFC 193: Rousey vs Holm,751.9513759,726.8926273,0,1,1.98,-1,1.54,3,-1.5,1,50,-1.1,5,2,3,3,W
4b4753d19489297f,Anthony Perosh,fcd448a2fe1a23cc,Gian Villante,8d04923f2db59b7f,UFC 193: Rousey vs Holm,726.8926273,751.9513759,0,-1,-1.98,1,-1.54,-3,1.5,-1,-50,1.1,-5,-2,-3,-3,L
7339d340aa2889cb,Kyle Noke,1fcfc3709fe58151,Peter Sobotta,8d04923f2db59b7f,UFC 193: Rousey vs Holm,776.5233127,739.6338909,1,1,1.06,11,-0.8,5,-0.23,19,-11,0.2,3,1,-2,2,W
1fcfc3709fe58151,Peter Sobotta,7339d340aa2889cb,Kyle Noke,8d04923f2db59b7f,UFC 193: Rousey vs Holm,739.6338909,776.5233127,-1,-1,-1.06,-11,0.8,-5,0.23,-19,11,-0.2,-3,-1,2,-2,L
a845f0735bc67405,Jake Matthews,c136b2a8852da5bd,Akbarh Arreola,8d04923f2db59b7f,UFC 193: Rousey vs Holm,765.3328016,736.458247,1,2,0.73,3,-1.85,0,1.44,-59,33,0.5,6,0,5,6,W
c136b2a8852da5bd,Akbarh Arreola,a845f0735bc67405,Jake Matthews,8d04923f2db59b7f,UFC 193: Rousey vs Holm,736.458247,765.3328016,-1,-2,-0.73,-3,1.85,0,-1.44,59,-33,-0.5,-6,0,-5,-6,L
91ea901c458e95dd,Jared Rosholt,ebc1f40e00e0c481,Stefan Struve,8d04923f2db59b7f,UFC 193: Rousey vs Holm,809.1288482,814.3694393,-9,-9,-1.06,1,-2.4,12,1.29,-9,12,-1.7,-6,-7,2,1,W
ebc1f40e00e0c481,Stefan Struve,91ea901c458e95dd,Jared Rosholt,8d04923f2db59b7f,UFC 193: Rousey vs Holm,814.3694393,809.1288482,9,9,1.06,-1,2.4,-12,-1.29,9,-12,1.7,6,7,-2,-1,L
e1147d3d2dabe1ce,Robert Whittaker,65578a75fa7900e3,Uriah Hall,8d04923f2db59b7f,UFC 193: Rousey vs Holm,801.3117433,787.1984364,0,-6,1.38,-12,0.04,9,-0.56,19,13,-0.3,5,-5,0,10,W
65578a75fa7900e3,Uriah Hall,e1147d3d2dabe1ce,Robert Whittaker,8d04923f2db59b7f,UFC 193: Rousey vs Holm,787.1984364,801.3117433,0,6,-1.38,12,-0.04,-9,0.56,-19,-13,0.3,-5,5,0,-10,L
eef9b891edbd4604,Mark Hunt,8349d55cdecd393a,Antonio Silva,8d04923f2db59b7f,UFC 193: Rousey vs Holm,789.5720999,740.7374866,-6,-8,0,-2,-0.25,1,-0.29,26,-2,-0.6,3,4,1,-1,W
8349d55cdecd393a,Antonio Silva,eef9b891edbd4604,Mark Hunt,8d04923f2db59b7f,UFC 193: Rousey vs Holm,740.7374866,789.5720999,6,8,0,2,0.25,-1,0.29,-26,2,0.6,-3,-4,-1,1,L
3d6749c4267da18f,Joanna Jedrzejczyk,46a2f24feb258ae0,Valerie Letourneau,8d04923f2db59b7f,UFC 193: Rousey vs Holm,811.8278203,795.895586,-1,-3,1.93,10,-2.73,8,-0.62,21,16,-0.3,6,-1,4,7,W
46a2f24feb258ae0,Valerie Letourneau,3d6749c4267da18f,Joanna Jedrzejczyk,8d04923f2db59b7f,UFC 193: Rousey vs Holm,795.895586,811.8278203,1,3,-1.93,-10,2.73,-8,0.62,-21,-16,0.3,-6,1,-4,-7,L
634e2fb70bde3fd5,Holly Holm,8bdac25ce0bb874d,Ronda Rousey,8d04923f2db59b7f,UFC 193: Rousey vs Holm,783.4067599,841.0831641,1,1,-1.35,-18,-1.34,13,-5.7,-37,28,-4.7,-5,2,3,-7,W
8bdac25ce0bb874d,Ronda Rousey,634e2fb70bde3fd5,Holly Holm,8d04923f2db59b7f,UFC 193: Rousey vs Holm,841.0831641,783.4067599,-1,-1,1.35,18,1.34,-13,5.7,37,-28,4.7,5,-2,-3,7,L
e51fcd9cd84c0b93,Michel Prazeres,777dea713da2441d,Valmir Lazaro,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,751.3021179,751.5755369,-6,-6,-2.28,10,-1.77,-1,2.89,-2,-49,0.7,9,0,9,9,W
777dea713da2441d,Valmir Lazaro,e51fcd9cd84c0b93,Michel Prazeres,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,751.5755369,751.3021179,6,6,2.28,-10,1.77,1,-2.89,2,49,-0.7,-9,0,-9,-9,L
edd02825c29028fe,Polo Reyes,49f78022126bf4a4,Cesar Arzamendia,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,0,0,1.32,-6,-0.61,9,-7.32,-75,40,-2.4,4,-1,3,5,W
49f78022126bf4a4,Cesar Arzamendia,edd02825c29028fe,Polo Reyes,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,0,0,-1.32,6,0.61,-9,7.32,75,-40,2.4,-4,1,-3,-5,L
74d35fbc9c6a61bd,Alvaro Herrera,30b577b112bef42d,Vernon Ramos,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,6,2,-2.11,13,-4.6,0,0,0,33,1.1,1,2,-2,-1,W
30b577b112bef42d,Vernon Ramos,74d35fbc9c6a61bd,Alvaro Herrera,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,-6,-2,2.11,-13,4.6,0,0,0,-33,-1.1,-1,-2,2,1,L
8fd808923cffff82,Andre Fili,436f970c9ea9169c,Gabriel Benitez,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,749.3564379,781.3587075,3,3,-0.51,-6,1.12,-20,2.57,-54,13,-1.4,1,3,-3,-2,W
436f970c9ea9169c,Gabriel Benitez,8fd808923cffff82,Andre Fili,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,781.3587075,749.3564379,-3,-3,0.51,6,-1.12,20,-2.57,54,-13,1.4,-1,-3,3,2,L
80daefbed11ce998,Alejandro Perez,0b64d0fed453ef7f,Scott Jorgensen,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,748.5304985,702.061666,1,1,0.34,-5,-0.53,0,-2.15,-29,4,-0.6,-4,-10,7,6,W
0b64d0fed453ef7f,Scott Jorgensen,80daefbed11ce998,Alejandro Perez,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,702.061666,748.5304985,-1,-1,-0.34,5,0.53,0,2.15,29,-4,0.6,4,10,-7,-6,L
e17ac6410c8377f4,Bartosz Fabinski,4b8fb0453a596b8e,Hector Urbina,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,766,764.5934412,1,2,1.25,32,-1.09,14,7.17,70,42,-3.8,2,-1,1,3,W
4b8fb0453a596b8e,Hector Urbina,e17ac6410c8377f4,Bartosz Fabinski,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,764.5934412,766,-1,-2,-1.25,-32,1.09,-14,-7.17,-70,-42,3.8,-2,1,-1,-3,L
af62f99eb7606308,Erik Perez,8b1ed83b02303075,Taylor Lapilus,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,776.5427292,781.2789306,2,-5,-0.61,-5,0.09,5,2.58,15,-12,-0.4,4,1,2,3,W
8b1ed83b02303075,Taylor Lapilus,af62f99eb7606308,Erik Perez,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,781.2789306,776.5427292,-2,5,0.61,5,-0.09,-5,-2.58,-15,12,0.4,-4,-1,-2,-3,L
159da492e000afbf,Leandro Silva,83fd97284f4bb4a4,Efrain Escudero,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,767.985381,751.2022344,0,2,-0.53,4,-0.22,0,0.45,-3,-1,-0.4,-2,-3,0,1,W
83fd97284f4bb4a4,Efrain Escudero,159da492e000afbf,Leandro Silva,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,751.2022344,767.985381,0,-2,0.53,-4,0.22,0,-0.45,3,1,0.4,2,3,0,-1,L
be0b310a12eb80b4,Enrique Barzola,cd85b48dc880fabd,Horacio Gutierrez,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,-3,1,2.66,17,-0.65,23,6.17,52,25,0.3,5,-1,6,6,W
cd85b48dc880fabd,Horacio Gutierrez,be0b310a12eb80b4,Enrique Barzola,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,3,-1,-2.66,-17,0.65,-23,-6.17,-52,-25,-0.3,-5,1,-6,-6,L
8163cd7de0342652,Erick Montano,23a6e307077c6ccc,Enrique Marin,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,2,-1,1.36,11,-0.94,14,-0.21,-2,6,-1,1,0,0,1,W
23a6e307077c6ccc,Enrique Marin,8163cd7de0342652,Erick Montano,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,750,750,-2,1,-1.36,-11,0.94,-14,0.21,2,-6,1,-1,0,0,-1,L
056c493bbd76a918,Henry Cejudo,b102c26727306ab6,Jussier Formiga,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,798.8319677,789.0730408,-1,-3,2.08,4,0.43,2,0.45,-2,3,-0.6,-1,-2,-2,1,W
b102c26727306ab6,Jussier Formiga,056c493bbd76a918,Henry Cejudo,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,789.0730408,798.8319677,1,3,-2.08,-4,-0.43,-2,-0.45,2,-3,0.6,1,2,2,-1,L
3974fa35c917af1d,Ricardo Lamas,82e7929bf6c2b689,Diego Sanchez,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,812.0367418,828.8922519,-2,-1,0.11,8,-0.3,2,0.14,10,-3,0.1,-6,-4,0,-2,W
82e7929bf6c2b689,Diego Sanchez,3974fa35c917af1d,Ricardo Lamas,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,828.8922519,812.0367418,2,1,-0.11,-8,0.3,-2,-0.14,-10,3,-0.1,6,4,0,2,L
84b3e7d38f2d2ec5,Neil Magny,8c0580d4fff106c1,Kelvin Gastelum,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,839.9814727,827.9381784,6,9,0,3,-0.65,-5,1.8,-4,-2,0.1,4,3,-2,1,W
8c0580d4fff106c1,Kelvin Gastelum,84b3e7d38f2d2ec5,Neil Magny,243b07fc65ccbb16,UFC Fight Night: Magny vs Gastelum,827.9381784,839.9814727,-6,-9,0,-3,0.65,5,-1.8,4,2,-0.1,-4,-3,2,-1,L
68c11c27d4d56572,Dominique Steele,98a6b2361045898f,Dong Hyun Kim,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,734.7587584,750,-1,4,-1.45,4,-2.11,-3,1.28,-18,43,0,-1,2,-6,-3,W
98a6b2361045898f,Dong Hyun Kim,68c11c27d4d56572,Dominique Steele,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,750,734.7587584,1,-4,1.45,-4,2.11,3,-1.28,18,-43,0,1,-2,6,3,L
ec71a892fada28c7,Marco Beltran,2c1170b825f58e57,Ning Guangyou,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,766,782.7024672,4,5,-0.59,-4,0.02,2,-0.39,0,-16,-0.1,1,1,-1,0,W
2c1170b825f58e57,Ning Guangyou,ec71a892fada28c7,Marco Beltran,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,782.7024672,766,-4,-5,0.59,4,-0.02,-2,0.39,0,16,0.1,-1,-1,1,0,L
0ccab7c889ede9ea,Fredy Serrano,5ea918ea81b7dee2,Yao Zhikui,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,766,750.7023987,-2,1,0.14,5,-0.93,13,2.18,9,26,0,1,-1,0,2,W
5ea918ea81b7dee2,Yao Zhikui,0ccab7c889ede9ea,Fredy Serrano,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,750.7023987,766,2,-1,-0.14,-5,0.93,-13,-2.18,-9,-26,0,-1,1,0,-2,L
165c244bcca3ed26,Seohee Ham,5f179af5fffeb9f6,Cortney Casey,4d636c3aa1105950,UFC Fight Night: Henderson vs Masvidal,734,733.9660919,-5,-5,-0.6,1,0.52,9,-0.4,-30,42,-0.3,-3,-2,-3,-1,W
